Religion,,A006,F001,F004,F005,F007,F009,F010,F050,F052,F062,F063,B009,E217,E218,E219,I001,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A043B,A044,A045,A165,A168,A168A,F022,A170,A173,E040,E041,F051,F053,F054,F064,F198,A025,A026,A046,A047,A048,A049,D018,D019,D022,D023,D024,D059,D060,D061,D081,E290,F114A,F114B,F114C,F114D,F114E,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F128,F135A,F028,F028B,F029,F031,F032,F033,F065,F066,F067,F194,E220,E222,F202,A065,A098,E069_51,F102,F103,F104,F105,B017,F003,F051.1,F053.1,F054.1,F057,F060,A124_12,F203,F204,F205,G007_35_B,F025,F025_WVS,Religion
Taoism (Han Chinese),345780,2,0,0,0,0,0,0,1,0,0,8,0,8,8,0,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,6,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,5,1,1,1,1,1,5,1,1,5,5,1,0,0,5,4,4,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386179,2,4,0,0,0,0,0,0,0,0,5,0,4,4,6,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,7,0,6,6,4,6,0,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,3,0,0,0,0,3,2,3,3,3,3,3,7,3,0,0,0,8,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),346007,3,0,0,0,0,0,0,1,0,0,1,0,7,7,0,5,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,7,8,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,1,1,1,5,1,1,1,1,1,7,7,7,7,7,5,0,0,7,7,5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343359,1,2,0,0,0,0,0,1,0,0,6,0,8,8,0,8,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,8,0,8,8,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,2,2,8,8,0,2,2,5,5,2,2,8,0,8,0,0,2,8,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386177,1,2,0,0,0,0,0,0,0,0,10,0,5,5,5,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,2,0,5,0,5,10,1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4,4,0,0,0,5,0,0,0,0,5,5,5,1,1,1,5,5,1,0,0,0,4,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388245,1,0,0,0,0,0,0,1,0,0,9,0,7,6,0,8,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,7,8,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,1,5,1,1,1,1,2,1,1,7,7,6,8,9,8,0,0,8,1,1,0,0,0,0,0,0,0,0,4,0,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387167,2,3,0,0,0,0,0,1,0,0,6,0,9,10,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,8,0,8,8,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343271,2,2,0,0,0,0,0,1,0,0,6,0,5,7,0,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,0,8,0,7,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,5,1,0,1,1,1,1,1,1,5,0,1,0,0,3,8,7,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386064,2,2,0,0,0,0,0,0,0,0,8,0,10,2,10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,0,8,8,4,10,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,1,1,1,8,1,1,1,1,1,0,0,0,8,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343684,2,2,0,0,0,0,0,1,0,0,8,0,9,9,0,8,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,7,7,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,9,9,10,10,0,9,9,6,5,5,5,5,0,9,0,0,5,6,4,0,0,0,0,0,0,0,0,7,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,3,1,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341308,4,3,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,2,0,1,6,6,0,0,0,1,1,1,0,2,1,0,0,0,0,1,1,0,2,0,2,3,0,0,0,3,0,0,0,0,4,3,3,5,1,1,1,1,2,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387353,2,2,0,0,0,0,0,1,0,0,5,0,7,7,0,5,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2,0,7,0,7,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,6,6,6,5,0,6,5,5,5,5,5,5,5,5,0,0,5,4,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344118,2,3,0,0,0,0,0,1,0,0,5,0,3,5,0,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,9,0,9,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,5,1,1,1,0,1,1,1,7,4,4,8,0,2,0,0,6,1,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388630,3,0,0,0,0,0,0,0,0,0,10,0,10,10,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387160,1,2,0,0,0,0,0,1,0,0,10,0,3,5,0,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,8,0,6,6,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,6,1,1,1,0,6,1,1,5,1,1,5,5,1,0,0,5,4,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,4,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386784,3,1,0,0,0,0,0,1,0,0,6,0,7,5,0,3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,0,5,10,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,6,1,6,1,0,1,1,1,10,5,8,8,1,1,0,0,8,7,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343800,2,1,0,0,0,0,0,1,0,0,5,0,8,9,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,5,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,3,1,5,5,0,3,1,1,5,5,5,5,0,5,0,0,5,4,5,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386925,2,2,0,0,0,0,0,1,0,0,8,0,8,8,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,4,0,8,8,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,2,1,5,1,0,2,2,1,1,2,5,5,7,1,0,0,5,4,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343306,2,2,0,0,0,0,0,1,0,0,6,0,8,8,0,5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,8,0,8,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,9,1,5,1,0,1,1,1,5,5,5,5,0,1,0,0,5,4,5,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343840,3,3,0,0,0,0,0,1,0,0,7,0,10,10,0,3,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,8,7,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,5,1,6,1,0,3,1,1,1,1,1,1,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),75357,2,4,0,0,0,0,0,0,0,0,9,0,8,8,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,5,0,1,5,9,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387171,2,1,0,0,0,0,0,1,0,0,6,0,9,6,0,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,10,0,8,10,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,1,5,1,0,2,4,3,7,7,5,5,5,2,0,0,5,7,2,0,0,0,0,0,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386489,1,1,0,0,0,0,0,1,0,0,10,0,10,10,0,10,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,10,0,10,10,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,10,1,5,1,0,1,1,1,1,5,1,1,5,1,0,0,5,4,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387212,1,2,0,0,0,0,0,1,0,0,10,0,9,9,0,7,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,6,0,5,10,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,4,4,4,4,0,4,4,4,4,9,4,4,8,4,0,0,7,4,1,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341788,2,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,2,8,7,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2,3,0,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387391,2,1,0,0,0,0,0,1,0,0,8,0,5,5,0,3,0,0,1,1,0,1,1,0,0,0,1,0,0,0,2,0,8,0,10,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,4,1,4,1,0,3,2,1,2,3,3,7,5,3,0,0,5,4,5,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386102,4,2,0,0,0,0,0,0,0,0,5,0,5,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,1,1,9,10,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,1,0,0,0,0,1,0,1,5,5,5,6,10,3,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344766,2,0,0,0,0,0,0,0,0,0,5,0,6,5,0,8,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,1,4,2,6,2,1,2,2,1,5,5,5,8,2,2,0,0,4,7,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343363,4,2,0,0,0,0,0,0,0,0,5,0,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,2,2,2,2,0,2,2,2,2,2,2,5,0,4,0,0,3,3,2,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387982,3,0,0,0,0,0,0,0,0,0,4,0,2,4,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,1,2,1,1,1,1,1,3,2,3,3,6,2,0,0,5,7,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344637,2,2,0,0,0,0,0,1,0,0,6,0,9,9,0,6,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,6,6,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,2,1,2,0,2,2,1,2,2,2,2,0,1,0,0,3,7,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344562,1,3,0,0,0,0,0,1,0,0,8,0,7,8,0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,0,4,0,7,5,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,6,10,0,1,1,1,7,7,7,10,0,10,0,0,10,4,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),344457,1,2,0,0,0,0,0,1,0,0,8,0,10,10,0,3,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,8,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,4,8,1,0,4,3,1,1,1,1,1,0,1,0,0,1,7,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387294,2,1,0,0,0,0,0,1,0,0,7,0,7,6,0,6,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,7,0,7,8,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,4,1,6,5,0,3,2,1,5,6,2,1,6,2,0,0,6,4,4,0,0,0,0,0,0,0,0,6,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343221,1,1,0,0,0,0,0,1,0,0,10,0,10,10,0,7,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,0,3,0,6,9,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,10,1,0,1,1,1,3,3,1,5,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,9,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388849,2,0,0,0,0,0,0,1,0,0,5,0,5,5,0,5,1,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,3,1,5,1,1,3,1,1,1,1,1,1,1,1,0,0,4,7,7,0,0,0,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386651,2,1,0,0,0,0,0,1,0,0,8,0,8,8,0,5,0,1,0,1,0,1,0,1,0,0,0,1,0,0,2,0,8,0,7,8,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,5,1,5,1,0,6,1,1,5,1,5,5,5,1,0,0,5,8,2,0,0,0,0,0,0,0,0,8,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),387696,2,0,0,0,0,0,0,1,0,0,10,0,10,10,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,5,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,1,1,1,1,1,1,1,1,1,10,9,9,9,10,5,0,0,9,2,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),385747,2,1,0,0,0,0,0,0,0,0,10,0,10,6,10,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,8,0,9,10,1,10,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,6,1,0,0,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),343946,2,2,0,0,0,0,0,1,0,0,7,0,9,7,0,8,0,0,1,1,0,1,1,0,0,1,0,0,0,0,2,0,3,0,7,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,4,4,0,2,2,1,5,5,5,6,0,3,0,0,6,4,2,0,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341445,3,2,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2,2,0,2,8,8,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,3,1,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388281,2,0,0,0,0,0,0,1,0,0,5,0,7,5,0,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,8,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,1,2,1,5,1,1,2,1,2,2,1,3,5,8,1,0,0,5,3,5,0,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),342964,3,1,0,0,0,0,0,0,0,0,3,0,8,8,0,3,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,7,0,3,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,1,1,1,1,0,1,1,1,3,6,6,6,0,1,0,0,6,4,2,0,0,0,0,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386935,3,1,0,0,0,0,0,0,0,0,1,0,10,5,0,10,0,1,0,1,0,1,1,0,0,0,0,1,0,0,2,0,5,0,6,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1,1,5,1,0,1,1,1,1,10,1,5,10,1,0,0,10,8,2,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341590,2,2,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2,2,0,1,7,6,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,4,0,0,0,2,0,0,0,0,2,2,2,3,3,4,4,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386035,2,4,0,0,0,0,0,0,0,0,5,0,10,10,9,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,10,0,9,10,10,10,0,0,0,0,10,0,0,0,0,0,0,1,0,1,2,0,2,2,0,0,0,1,0,0,0,0,1,1,1,7,1,6,10,10,1,0,0,0,7,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386951,2,2,0,0,0,0,0,1,0,0,8,0,8,7,0,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,10,0,5,10,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,1,8,1,0,1,1,1,8,5,5,8,7,3,0,0,5,4,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386865,2,2,0,0,0,0,0,1,0,0,7,0,7,7,0,6,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,7,0,8,7,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,6,3,5,6,0,4,3,4,2,2,3,4,1,2,0,0,3,4,5,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388398,3,0,0,0,0,0,0,1,0,0,5,0,5,5,0,5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,0,1,3,8,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),385934,3,2,0,0,0,0,0,0,0,0,7,0,8,8,8,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,7,0,7,9,1,10,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,6,0,0,0,0,2,2,2,8,2,2,2,5,1,0,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),341260,3,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,3,3,0,0,0,4,0,0,0,0,4,1,1,5,5,5,2,1,3,0,0,0,8,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388309,3,0,0,0,0,0,0,1,0,0,5,0,4,4,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,7,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,1,1,3,1,1,1,4,3,3,3,3,3,3,9,3,0,0,3,7,5,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,3,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),388627,2,0,0,0,0,0,0,1,0,0,5,0,5,4,0,8,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,5,1,8,2,2,5,1,1,3,4,4,4,6,3,0,0,7,7,2,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,2,9,90101000,Taoism (Han Chinese)
Taoism (Han Chinese),386669,2,1,0,0,0,0,0,1,0,0,6,0,7,6,0,7,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,8,0,8,7,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3,1,4,1,0,1,1,1,3,1,2,7,6,1,0,0,5,7,7,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,3,9,90101000,Taoism (Han Chinese)
